cp_model,art_ms_ozon,art_ms_wb,art_print_ozon,art_print_wb,sku,nm,msk_limits_all,tier
Xiaomi Redmi Note 14S 4G,324350,,R103526,Q00476,2780761582,,495,Tier 3
Xiaomi Redmi Note 4,31850,,V104812,W1118,3004895289,,5,Tier 0
Xiaomi Redmi Note 4,31850,,V102752,W500491,2776139050,,5,Tier 0
Xiaomi Redmi Note 4,31850,,V100377,W100377,3084518197,,5,Tier 0
Xiaomi Redmi Note 4,31850,,C311,C311,2776136619,,5,Tier 0
Xiaomi Redmi Note 4,31850,,V102459,W177,2776136314,,5,Tier 0
Xiaomi Redmi Note 4,31850,,R242,Q00086,3084565802,,5,Tier 0
Xiaomi Redmi Note 4,31850,,V103631,W301,1865296322,,5,Tier 0
Xiaomi Redmi Note 4,31850,,V104161,W431,2452944528,,5,Tier 0
Xiaomi Redmi Note 4,31850,,V104272,W500493,2776139800,,5,Tier 0
Xiaomi Redmi Note 4,31850,,R102970,Q00454,2453523311,,5,Tier 0
Xiaomi Redmi Note 4,31850,,C103042,C103042,2776138267,,5,Tier 0
Xiaomi Redmi Note 4,31850,,R103658,Q00534,2631374886,,5,Tier 0
Xiaomi Redmi Note 4,31850,,V103665,W437,3085326200,,5,Tier 0
Xiaomi Redmi Note 4,31850,,C380,C380,2776139216,,5,Tier 0
Xiaomi Redmi Note 4,31850,,R103520,Q00492,2776140593,,5,Tier 0
Xiaomi Redmi Note 4,31850,,C320,C320,2776139557,,5,Tier 0
Xiaomi Redmi Note 4,31850,,V103717,W369,2776139087,,5,Tier 0
Xiaomi Redmi Note 4,31850,,C806,C806,3006603306,,5,Tier 0
Xiaomi Redmi Note 4,31850,,C306,C306,2776143079,,5,Tier 0
Xiaomi Redmi Note 4,31850,,V102158,W160,3084565363,,5,Tier 0
Xiaomi Redmi Note 4,31850,,R103825,Q00662,3004883520,,5,Tier 0
Xiaomi Redmi Note 4,31850,,R100453,Q500489,3084565415,,5,Tier 0
Xiaomi Redmi Note 4,31850,,R103659,Q00452,2631374632,,5,Tier 0
Xiaomi Redmi Note 4,31850,,R100687,Q500490,2516333203,,5,Tier 0
Xiaomi Redmi Note 4,31850,,R103526,Q00476,2776140952,,5,Tier 0
Xiaomi Redmi Note 5/Note 5 Pro,,XMRN5-10,V104469,W407,,443852180,70,Tier 0
Xiaomi Redmi Note 5/Note 5 Pro,32750,,V104812,W1118,2957345474,,70,Tier 0
Xiaomi Redmi Note 5/Note 5 Pro,32750,,V102752,W500491,2782750353,,70,Tier 0
Xiaomi Redmi Note 5/Note 5 Pro,32750,,V100377,W100377,3084522066,,70,Tier 0
Xiaomi Redmi Note 5/Note 5 Pro,32750,,C311,C311,2782751045,,70,Tier 0
Xiaomi Redmi Note 5/Note 5 Pro,32750,,V102459,W177,2782750099,,70,Tier 0
Xiaomi Redmi Note 5/Note 5 Pro,32750,XMRN5-10,R242,Q00086,3084565769,225006329,70,Tier 0
Xiaomi Redmi Note 5/Note 5 Pro,,XMRN5-10,R103404,Q00383,,291873219,70,Tier 0
Xiaomi Redmi Note 5/Note 5 Pro,32750,XMRN5-10,V103631,W301,1859612454,331485141,70,Tier 0
Xiaomi Redmi Note 5/Note 5 Pro,,XMRN5-10,R102210,Q00011,,189122506,70,Tier 0
Xiaomi Redmi Note 5/Note 5 Pro,32750,,V104161,W431,2452943251,,70,Tier 0
Xiaomi Redmi Note 5/Note 5 Pro,32750,,V104272,W500493,2782748607,,70,Tier 0
Xiaomi Redmi Note 5/Note 5 Pro,,XMRN5-10,R500483,Q00268,,453180276,70,Tier 0
Xiaomi Redmi Note 5/Note 5 Pro,,XMRN5-10,R500483,Q00268,,253311629,70,Tier 0
Xiaomi Redmi Note 5/Note 5 Pro,,XMRN5-10,R103147,Q00295,,259068101,70,Tier 0
Xiaomi Redmi Note 5/Note 5 Pro,,XMRN5-10,R102211,Q00049,,215553074,70,Tier 0
Xiaomi Redmi Note 5/Note 5 Pro,32750,,R102970,Q00454,2453520651,,70,Tier 0
Xiaomi Redmi Note 5/Note 5 Pro,,XMRN5-10,V102222,W060,,225164628,70,Tier 0
Xiaomi Redmi Note 5/Note 5 Pro,32750,,C103042,C103042,2782747951,,70,Tier 0
Xiaomi Redmi Note 5/Note 5 Pro,32750,,R103658,Q00534,2631379540,,70,Tier 0
Xiaomi Redmi Note 5/Note 5 Pro,32750,,V103665,W437,3085325426,,70,Tier 0
Xiaomi Redmi Note 5/Note 5 Pro,,XMRN5-10,V104754,W330,,400619983,70,Tier 0
Xiaomi Redmi Note 5/Note 5 Pro,32750,,C380,C380,2782748434,,70,Tier 0
Xiaomi Redmi Note 5/Note 5 Pro,32750,,V104715,W969,3255056894,,70,Tier 0
Xiaomi Redmi Note 5/Note 5 Pro,32750,,C500056,C500056,3154629545,,70,Tier 0
Xiaomi Redmi Note 5/Note 5 Pro,32750,,R103520,Q00492,2782748201,,70,Tier 0
Xiaomi Redmi Note 5/Note 5 Pro,,XMRN5-10,R500482,Q00260,,253314455,70,Tier 0
Xiaomi Redmi Note 5/Note 5 Pro,32750,,C320,C320,2782751049,,70,Tier 0
Xiaomi Redmi Note 5/Note 5 Pro,,XMRN5-10,R102087,Q00026,,190387626,70,Tier 0
Xiaomi Redmi Note 5/Note 5 Pro,32750,,V103717,W369,2782748653,,70,Tier 0
Xiaomi Redmi Note 5/Note 5 Pro,32750,,C806,C806,2973401109,,70,Tier 0
Xiaomi Redmi Note 5/Note 5 Pro,32750,,C306,C306,2782748929,,70,Tier 0
Xiaomi Redmi Note 5/Note 5 Pro,,XMRN5-10,V102310,W009,,190387627,70,Tier 0
Xiaomi Redmi Note 5/Note 5 Pro,32750,,V102158,W160,3084563423,,70,Tier 0
Xiaomi Redmi Note 5/Note 5 Pro,,XMRN5-10,V103113,W261,,277519055,70,Tier 0
Xiaomi Redmi Note 5/Note 5 Pro,32750,,R103825,Q00662,2957346432,,70,Tier 0
Xiaomi Redmi Note 5/Note 5 Pro,32750,,R100453,Q500489,3098525870,,70,Tier 0
Xiaomi Redmi Note 5/Note 5 Pro,32750,,C500571,C500571,3218957539,,70,Tier 0
Xiaomi Redmi Note 5/Note 5 Pro,,XMRN5-10,V104376,W416,,445357510,70,Tier 0
Xiaomi Redmi Note 5/Note 5 Pro,,XMRN5-10,V500487,W210,,259033033,70,Tier 0
Xiaomi Redmi Note 5/Note 5 Pro,,XMRN5-10,V104573,W260,,274305935,70,Tier 0
Xiaomi Redmi Note 5/Note 5 Pro,,XMRN5-10,V500486,W096,,248461154,70,Tier 0
Xiaomi Redmi Note 5/Note 5 Pro,32750,,R103659,Q00452,2631379062,,70,Tier 0
Xiaomi Redmi Note 5/Note 5 Pro,32750,XMRN5-10,R100687,Q500490,2516333974,587448063,70,Tier 0
Xiaomi Redmi Note 5/Note 5 Pro,32750,,R103526,Q00476,2782748144,,70,Tier 0
Xiaomi Redmi Note 7,,XMRN7-10,V104469,W407,,443686379,70,Tier 4
Xiaomi Redmi Note 7,34750,,V104812,W1118,2953077017,,70,Tier 4
Xiaomi Redmi Note 7,34750,XMRN7-10,V102752,W500491,2776135048,587510892,70,Tier 4
Xiaomi Redmi Note 7,34750,,V100377,W100377,3085188835,,70,Tier 4
Xiaomi Redmi Note 7,34750,,C311,C311,2776145253,,70,Tier 4
Xiaomi Redmi Note 7,34750,XMRN7-10,V102459,W177,2776142048,233426373,70,Tier 4
Xiaomi Redmi Note 7,34750,XMRN7-10,R242,Q00086,3098528824,235950506,70,Tier 4
Xiaomi Redmi Note 7,,XMRN7-10,R103404,Q00383,,291873235,70,Tier 4
Xiaomi Redmi Note 7,34750,XMRN7-10,V103631,W301,1858074759,331485433,70,Tier 4
Xiaomi Redmi Note 7,,XMRN7-10,R102210,Q00011,,189124202,70,Tier 4
Xiaomi Redmi Note 7,34750,,V104161,W431,2452946917,,70,Tier 4
Xiaomi Redmi Note 7,34750,XMRN7-10,V104272,W500493,2776155620,587545916,70,Tier 4
Xiaomi Redmi Note 7,,XMRN7-10,R500483,Q00268,,253314062,70,Tier 4
Xiaomi Redmi Note 7,,XMRN7-10,C506,C506,,460814066,70,Tier 4
Xiaomi Redmi Note 7,,XMRN7-10,R103147,Q00295,,259067800,70,Tier 4
Xiaomi Redmi Note 7,,XMRN7-10,R102211,Q00049,,215549453,70,Tier 4
Xiaomi Redmi Note 7,,XMRN7-10,V104491,W412,,445315298,70,Tier 4
Xiaomi Redmi Note 7,34750,,R102970,Q00454,2453517459,,70,Tier 4
Xiaomi Redmi Note 7,,XMRN7-10,V102222,W060,,235933201,70,Tier 4
Xiaomi Redmi Note 7,34750,,C103042,C103042,2776135365,,70,Tier 4
Xiaomi Redmi Note 7,34750,,R103658,Q00534,2631377503,,70,Tier 4
Xiaomi Redmi Note 7,34750,,V103665,W437,3085330007,,70,Tier 4
Xiaomi Redmi Note 7,,XMRN7-10,V104754,W330,,400619734,70,Tier 4
Xiaomi Redmi Note 7,34750,,C380,C380,2776152542,,70,Tier 4
Xiaomi Redmi Note 7,34750,,V104715,W969,3255055075,,70,Tier 4
Xiaomi Redmi Note 7,34750,,C500056,C500056,3154505869,,70,Tier 4
Xiaomi Redmi Note 7,34750,,R103520,Q00492,2776148062,,70,Tier 4
Xiaomi Redmi Note 7,,XMRN7-10,R500482,Q00260,,253312853,70,Tier 4
Xiaomi Redmi Note 7,34750,,C320,C320,2776141562,,70,Tier 4
Xiaomi Redmi Note 7,,XMRN7-10,C294,C294,,413336038,70,Tier 4
Xiaomi Redmi Note 7,,XMRN7-10,R102087,Q00026,,190384573,70,Tier 4
Xiaomi Redmi Note 7,34750,,V103717,W369,2776154642,,70,Tier 4
Xiaomi Redmi Note 7,34750,,C806,C806,2970080402,,70,Tier 4
Xiaomi Redmi Note 7,34750,,C306,C306,2776148156,,70,Tier 4
Xiaomi Redmi Note 7,,XMRN7-10,V102310,W009,,190384574,70,Tier 4
Xiaomi Redmi Note 7,,XMRN7-10,V102331,W021,,215549461,70,Tier 4
Xiaomi Redmi Note 7,34750,,V102158,W160,3084396979,,70,Tier 4
Xiaomi Redmi Note 7,,XMRN7-10,C670,C670,,507379571,70,Tier 4
Xiaomi Redmi Note 7,,XMRN7-10,C515,C515,,460774280,70,Tier 4
Xiaomi Redmi Note 7,,XMRN7-10,V103113,W261,,277519291,70,Tier 4
Xiaomi Redmi Note 7,34750,XMRN7-10,R103825,Q00662,2953077030,542315722,70,Tier 4
Xiaomi Redmi Note 7,34750,,R100453,Q500489,3098529525,,70,Tier 4
Xiaomi Redmi Note 7,,XMRN7-10,V104947,W1252,,556468956,70,Tier 4
Xiaomi Redmi Note 7,34750,,C500571,C500571,3218935156,,70,Tier 4
Xiaomi Redmi Note 7,,XMRN7-10,V500487,W210,,259032596,70,Tier 4
Xiaomi Redmi Note 7,,XMRN7-10,V104573,W260,,274305974,70,Tier 4
Xiaomi Redmi Note 7,,XMRN7-10,C004,C004,,413336028,70,Tier 4
Xiaomi Redmi Note 7,,XMRN7-10,V500486,W096,,248462597,70,Tier 4
Xiaomi Redmi Note 7,34750,,R103659,Q00452,2631380799,,70,Tier 4
Xiaomi Redmi Note 7,34750,,R100687,Q500490,2516335975,,70,Tier 4
Xiaomi Redmi Note 7,34750,,R103526,Q00476,2776147480,,70,Tier 4
Xiaomi Redmi Note 8,36550,,V104812,W1118,2952926631,,165,Tier 3
Xiaomi Redmi Note 8,36550,,V102752,W500491,2776145716,,165,Tier 3
Xiaomi Redmi Note 8,36550,,V100377,W100377,3084378979,,165,Tier 3
Xiaomi Redmi Note 8,36550,,C311,C311,2776142469,,165,Tier 3
Xiaomi Redmi Note 8,36550,,V102459,W177,2776144716,,165,Tier 3
Xiaomi Redmi Note 8,36550,,R242,Q00086,3084564381,,165,Tier 3
Xiaomi Redmi Note 8,36550,,V103631,W301,1865288531,,165,Tier 3
